,Name,locus_tag,headon,gene_lookup
3109,acuA,BSU29690,1,3060
3110,acuB,BSU29700,1,3061
3111,acuC,BSU29710,1,3062
3112,ytxE,BSU29720,0,3063
3113,ytxD,BSU29730,0,3064
3114,ccpA,BSU29740,0,3065
3115,aroA,BSU29750,0,3066
3116,ytxJ,BSU29760,0,3067
3117,ytxH,BSU29770,0,3068
3118,ytxG,BSU29780,0,3069
3119,murC,BSU29790,0,3070
3120,ytpS,BSU29805,0,3071
3121,ytpR,BSU29820,0,3072
3122,ytpQ,BSU29830,0,3073
3123,ytpP,BSU29840,0,3074
3124,ytoQ,BSU29850,1,3075
3125,ytoP,BSU29860,0,3076
3126,ytzB,BSU29870,1,3077
3127,malS,BSU29880,0,3078
3128,ytnP,BSU29890,0,3079
3129,trmB,BSU29900,0,3080
3130,ytzH,BSU29910,1,3081
3131,ytmP,BSU29920,0,3082
3132,amyX,BSU29930,0,3083
3133,ytlR,BSU29940,0,3084
3134,ytlQ,BSU29950,0,3085
3135,ytlP,BSU29960,0,3086
3136,ytkP,BSU29970,1,3087
3137,ytjP,BSU29980,0,3088
3138,pbuO,BSU29990,1,3089
3139,ythQ,BSU30000,0,3090
3140,ythP,BSU30010,0,3091
3141,ytzE,BSU30020,1,3092
3142,ytzG,BSU30035,0,3093
3143,ytgP,BSU30050,0,3094
3144,ytfP,BSU30060,1,3095
3145,opuD,BSU30070,1,3096
3146,yteV,BSU30080,0,3097
3147,yteU,BSU30090,0,3098
3148,yteT,BSU30100,0,3099
3149,yteS,BSU30110,0,3100
3150,yteR,BSU30120,0,3101
3151,yteP,BSU30135,0,3102
3152,ytdP,BSU30150,1,3103
3153,ytcQ,BSU30160,0,3104
3154,ytcP,BSU30170,0,3105
3155,ytbQ,BSU30180,0,3106
3156,bioI,BSU30190,0,3107
3157,bioB,BSU30200,0,3108
3158,bioD,BSU30210,0,3109
3159,bioF,BSU30220,0,3110
3160,bioK,BSU30230,0,3111
3161,bioW,BSU30240,0,3112
3162,ytaP,BSU30250,0,3113
3163,msmR,BSU30260,1,3114
3164,msmE,BSU30270,1,3115
3165,amyD,BSU30280,1,3116
3166,amyC,BSU30290,1,3117
3167,melA,BSU30300,1,3118
3168,ytwF,BSU30310,0,3119
3169,leuS,BSU30320,0,3120
3170,,BSU_misc_RNA_49,0,4267
3171,ytvB,BSU30330,0,3121
3172,ytvA,BSU30340,1,3122
3173,yttB,BSU30350,0,3123
3174,yttA,BSU30360,1,3124
3175,bceB,BSU30370,0,3125
3176,bceA,BSU30380,0,3126
3177,bceS,BSU30390,0,3127
3178,bceR,BSU30400,0,3128
3179,ytrF,BSU30410,0,3129
3180,ytrE,BSU30420,0,3130
3181,ytrD,BSU30430,0,3131
3182,ytrC,BSU30440,0,3132
3183,ytrB,BSU30450,0,3133
3184,ytrA,BSU30460,0,3134
3185,ytzC,BSU30470,0,3135
3186,ytqA,BSU30480,1,3136
3187,ytqB,BSU30490,1,3137
3188,ytpB,BSU30500,0,3138
3189,ytpA,BSU30510,0,3139
3190,ytoA,BSU30520,1,3140
3191,ytnA,BSU30530,0,3141
3192,asnB,BSU30540,0,3142
3193,metK,BSU30550,0,3143
3194,,BSU_misc_RNA_50,0,4268
3195,pckA,BSU30560,1,3144
3196,ytmB,BSU30570,0,3145
3197,ytmA,BSU30580,0,3146
3198,ytlA,BSU30595,1,3147
3199,ytlC,BSU30610,1,3148
3200,ytlD,BSU30620,1,3149
3201,ytkD,BSU30630,0,3150
3202,ytkC,BSU30640,0,3151
3203,dps,BSU30650,0,3152
3204,ytzI,BSU30659,1,3153
3205,ytkA,BSU30660,0,3154
3206,luxS,BSU30670,0,3155
3207,ytjA,BSU30680,1,3156
3208,ytiB,BSU30690,0,3157
3209,rpmEB,BSU30700,0,3158
3210,ythA,BSU30710,1,3159
3211,ythB,BSU30720,1,3160
3212,ytzL,BSU30739,1,3161
3213,mntD,BSU30740,0,3162
3214,mntC,BSU30750,0,3163
3215,mntB,BSU30760,0,3164
3216,mntA,BSU30770,0,3165
3217,menC,BSU30780,0,3166
3218,menE,BSU30790,0,3167
3219,menB,BSU30800,0,3168
3220,ytxM,BSU30810,0,3169
3221,menD,BSU30820,0,3170
3222,menF,BSU30830,0,3171
3223,yteA,BSU30840,1,3172
3224,ytdA,BSU30850,0,3173
3225,ytcA,BSU30860,1,3174
3226,ytcB,BSU30870,1,3175
3227,ytcC,BSU30880,1,3176
3228,ytxO,BSU30890,0,3177
3229,cotS,BSU30900,0,3178
3230,cotSA,BSU30910,0,3179
3231,cotI,BSU30920,1,3180
3232,ytaB,BSU30930,1,3181
3233,glgP,BSU30940,0,3182
3234,glgA,BSU30950,0,3183
3235,glgD,BSU30960,0,3184
3236,glgC,BSU30970,0,3185
3237,glgB,BSU30980,0,3186
3238,trnB-Met3,BSU_tRNA_62,0,4288
3239,,BSU_misc_RNA_51,1,4269
3240,thiT,BSU30990,1,3187
3241,yuaI,BSU31000,0,3188
3242,yuaG,BSU31010,0,3189
3243,yuaF,BSU31020,0,3190
3244,yuaE,BSU31030,1,3191
3245,yuaD,BSU31040,0,3192
3246,gbsB,BSU31050,0,3193
3247,gbsA,BSU31060,0,3194
3248,yuaC,BSU31070,1,3195
3249,yuaB,BSU31080,1,3196
3250,,BSU_misc_RNA_52,1,4270
3251,ktrA,BSU31090,1,3197
3252,ktrB,BSU31100,1,3198
3253,yubF,BSU31110,0,3199
3254,lytG,BSU31120,0,3200
3255,yubD,BSU31130,0,3201
3256,cdoA,BSU31140,1,3202
3257,uppP,BSU31150,0,3203
3258,yubA,BSU31160,0,3204
3259,yulF,BSU31170,1,3205
3260,yulE,BSU31180,0,3206
3261,yulD,BSU31190,0,3207
3262,yulC,BSU31200,0,3208
3263,yulB,BSU31210,0,3209
3264,yuxG,BSU31220,0,3210
3265,tlpB,BSU31230,0,3211
3266,mcpA,BSU31240,0,3212
3267,tlpA,BSU31250,0,3213
3268,mcpB,BSU31260,0,3214
3269,tgl,BSU31270,1,3215
3270,yuzH,BSU31279,0,3216
3271,yugU,BSU31280,0,3217
3272,yugT,BSU31290,0,3218
3273,yugS,BSU31300,0,3219
3274,yugP,BSU31310,0,3220
3275,yuzI,BSU31319,0,3221
3276,mstX,BSU31321,1,3222
3277,yugO,BSU31322,1,3223
3278,yugN,BSU31330,0,3224
3279,yugM,BSU31340,0,3225
3280,pgi,BSU31350,0,3226
3281,yugK,BSU31360,0,3227
3282,yugJ,BSU31370,0,3228
3283,yuzA,BSU31380,1,3229
3284,yugI,BSU31390,0,3230
3285,yugH,BSU31400,0,3231
3286,yugG,BSU31410,0,3232
3287,yugF,BSU31420,1,3233
3288,yugE,BSU31430,0,3234
3289,patB,BSU31440,1,3235
3290,kinB,BSU31450,1,3236
3291,kapB,BSU31460,1,3237
3292,kapD,BSU31470,0,3238
3293,yuxJ,BSU31480,1,3239
3294,pbpD,BSU31490,1,3240
3295,yuxK,BSU31500,1,3241
3296,yufK,BSU31510,0,3242
3297,yufL,BSU31520,1,3243
3298,yufM,BSU31530,1,3244
3299,yufN,BSU31540,1,3245
3300,yufO,BSU31550,1,3246
3301,yufP,BSU31560,1,3247
3302,yufQ,BSU31570,1,3248
3303,maeN,BSU31580,1,3249
3304,yufS,BSU31590,0,3250
3305,mrpA,BSU31600,1,3251
3306,mrpB,BSU31610,1,3252
3307,mrpC,BSU31620,1,3253
3308,mrpD,BSU31630,1,3254
3309,mrpE,BSU31640,1,3255
3310,mrpF,BSU31650,1,3256
3311,mrpG,BSU31660,1,3257
3312,yuxO,BSU31670,0,3258
3313,comA,BSU31680,0,3259
3314,comP,BSU31690,0,3260
3315,comX,BSU31700,0,3261
3316,comQ,BSU31710,0,3262
3317,degQ,BSU31720,0,3263
3318,yuzC,BSU31730,1,3264
3319,yuxH,BSU31740,0,3265
3320,pncB,BSU31750,0,3266
3321,pncA,BSU31760,0,3267
3322,yueI,BSU31770,0,3268
3323,yueH,BSU31780,0,3269
3324,yueG,BSU31790,0,3270
3325,yueF,BSU31800,0,3271
3326,yuzE,BSU31810,1,3272
3327,yuzF,BSU31820,0,3273
3328,yueE,BSU31830,0,3274
3329,yueD,BSU31840,0,3275
3330,yueC,BSU31850,0,3276
3331,yueB,BSU31860,0,3277
3332,yukB,BSU31875,0,3278
3333,yukC,BSU31890,0,3279
3334,yukD,BSU31900,0,3280
3335,yukE,BSU31910,0,3281
3336,yukF,BSU31920,1,3282
3337,ald,BSU31930,1,3283
3338,yukJ,BSU31945,1,3284
3339,ybdZ,BSU31959,0,3285
3340,dhbF,BSU31960,0,3286
3341,dhbB,BSU31970,0,3287
3342,dhbE,BSU31980,0,3288
3343,dhbC,BSU31990,0,3289
3344,dhbA,BSU32000,0,3290
3345,besA,BSU32010,0,3291
3346,yuiH,BSU32020,0,3292
3347,bioYB,BSU32030,1,3293
3348,yuiF,BSU32040,0,3294
3349,pepA,BSU32050,0,3295
3350,yuiD,BSU32060,1,3296
3351,yuiC,BSU32070,0,3297
3352,yuiB,BSU32080,0,3298
3353,yuiA,BSU32090,0,3299
3354,yumB,BSU32100,0,3300
3355,yumC,BSU32110,1,3301
3356,yuzG,BSU32120,0,3302
3357,guaC,BSU32130,1,3303
3358,paiB,BSU32140,0,3304
3359,paiA,BSU32150,0,3305
3360,yutM,BSU32160,0,3306
3361,dapF,BSU32170,0,3307
3362,yutK,BSU32180,0,3308
3363,yuzB,BSU32190,0,3309
3364,yutJ,BSU32200,1,3310
3365,yuzD,BSU32210,0,3311
3366,yutI,BSU32220,1,3312
3367,yuxL,BSU32230,0,3313
3368,thrB,BSU32240,0,3314
3369,thrC,BSU32250,0,3315
3370,hom,BSU32260,0,3316
3371,yutH,BSU32270,0,3317
3372,yutG,BSU32280,1,3318
3373,yutF,BSU32290,0,3319
3374,yutE,BSU32300,0,3320
3375,yutD,BSU32310,0,3321
3376,yutC,BSU32320,1,3322
3377,lipA,BSU32330,0,3323
3378,lytH,BSU32340,1,3324
3379,yunB,BSU32350,0,3325
3380,yunC,BSU32360,0,3326
3381,yunD,BSU32370,0,3327
3382,yunE,BSU32380,0,3328
3383,yunF,BSU32390,0,3329
3384,yunG,BSU32400,0,3330
3385,pucH,BSU32410,0,3331
3386,pucR,BSU32420,1,3332
3387,pucJ,BSU32430,1,3333
3388,pucK,BSU32440,1,3334
3389,pucL,BSU32450,1,3335
3390,pucM,BSU32460,1,3336
3391,yuzJ,BSU32469,1,3337
3392,pucE,BSU32470,0,3338
3393,pucD,BSU32480,0,3339
3394,pucC,BSU32490,0,3340
3395,pucB,BSU32500,0,3341
3396,pucA,BSU32510,0,3342
3397,pucG,BSU32520,0,3343
3398,pucF,BSU32530,0,3344
3399,bsn,BSU32540,1,3345
3400,yurJ,BSU32550,0,3346
3401,frlR,BSU32560,1,3347
3402,frlD,BSU32570,0,3348
3403,frlM,BSU32580,0,3349
3404,frlN,BSU32590,0,3350
3405,frlO,BSU32600,0,3351
3406,frlB,BSU32610,0,3352
3407,yurQ,BSU32620,0,3353
3408,yurR,BSU32630,0,3354
3409,sspG,BSU32640,1,3355
3410,yurS,BSU32650,1,3356
3411,yurT,BSU32660,0,3357
3412,yuzN,BSU32669,0,3358
3413,sufB,BSU32670,0,3359
3414,iscU,BSU32680,0,3360
3415,sufS,BSU32690,0,3361
3416,sufD,BSU32700,0,3362
3417,sufC,BSU32710,0,3363
3418,yuzK,BSU32719,0,3364
3419,yurZ,BSU32720,0,3365
3420,metN,BSU32730,0,3366
3421,metP,BSU32740,0,3367
3422,metQ,BSU32750,0,3368
3423,,BSU_misc_RNA_53,0,4271
3424,yusD,BSU32760,0,3369
3425,yusE,BSU32770,0,3370
3426,yusF,BSU32780,0,3371
3427,yusG,BSU32790,0,3372
3428,yusH,BSU32800,0,3373
3429,yusI,BSU32810,0,3374
3430,fadE,BSU32820,0,3375
3431,fadA,BSU32830,0,3376
3432,fadN,BSU32840,0,3377
3433,yuzL,BSU32849,1,3378
3434,fadM,BSU32850,0,3379
3435,yuzM,BSU32859,1,3380
3436,yusN,BSU32860,1,3381
3437,yusO,BSU32870,1,3382
3438,yusP,BSU32880,1,3383
3439,yusQ,BSU32890,0,3384
3440,yusR,BSU32900,0,3385
3441,yusS,BSU32910,0,3386
3442,yusT,BSU32920,1,3387
3443,yusU,BSU32930,0,3388
3444,yusV,BSU32940,0,3389
3445,yusW,BSU32950,0,3390
3446,yusY,BSU32960,0,3391
3447,yusY,BSU32970,0,3392
3448,yusZ,BSU32980,1,3393
3449,mrgA,BSU32990,1,3394
3450,htrB,BSU33000,0,3395
3451,cssR,BSU33010,1,3396
3452,cssS,BSU33020,1,3397
3453,yuzO,BSU33029,0,3398
3454,yuxN,BSU33030,1,3399
3455,fumC,BSU33040,0,3400
3456,yvzF,BSU33049,0,3401
3457,gerAA,BSU33050,1,3402
3458,gerAB,BSU33060,1,3403
3459,gerAC,BSU33070,1,3404
3460,liaR,BSU33080,0,3405
3461,liaS,BSU33090,0,3406
3462,liaF,BSU33100,0,3407
3463,liaG,BSU33110,0,3408
3464,liaH,BSU33120,0,3409
3465,liaI,BSU33130,0,3410
3466,yvqJ,BSU33140,0,3411
3467,yvqK,BSU33150,0,3412
3468,yvrA,BSU33160,0,3413
3469,yvrB,BSU33170,0,3414
3470,yvrC,BSU33180,0,3415
3471,yvrD,BSU33190,1,3416
3472,yvrE,BSU33200,0,3417
3473,yvrG,BSU33210,0,3418
3474,yvrH,BSU33221,0,3419
3475,rsoA,BSU33222,0,3420
3476,sigO,BSU33230,0,3421
3477,yvrJ,BSU33239,1,3422
3478,oxdC,BSU33240,1,3423
3479,yvrL,BSU33250,1,3424
3480,yvrN,BSU33260,0,3425
3481,yvrO,BSU33270,0,3426
3482,yvrP,BSU33280,0,3427
3483,fhuC,BSU33290,0,3428
3484,fhuG,BSU33300,0,3429
3485,fhuB,BSU33310,0,3430
3486,fhuD,BSU33320,1,3431
3487,lysP,BSU33330,0,3432
3488,,BSU_misc_RNA_54,0,4272
3489,sspJ,BSU33340,0,3433
3490,yvsG,BSU33350,1,3434
3491,yvgJ,BSU33360,1,3435
3492,yvgK,BSU33370,0,3436
3493,yvgL,BSU33380,1,3437
3494,yvgM,BSU33390,1,3438
3495,yvgN,BSU33400,0,3439
3496,yvgO,BSU33410,1,3440
3497,nhaK,BSU33420,0,3441
3498,cysI,BSU33430,0,3442
3499,cysJ,BSU33440,0,3443
3500,helD,BSU33450,0,3444
3501,yvgT,BSU33460,0,3445
3502,bdbC,BSU33470,0,3446
3503,bdbD,BSU33480,0,3447
3504,copB,BSU33490,0,3448
3505,copA,BSU33500,0,3449
3506,copZ,BSU33510,0,3450
3507,csoR,BSU33520,0,3451
3508,yvaA,BSU33530,1,3452
3509,yvaB,BSU33540,0,3453
3510,yvaC,BSU33550,0,3454
3511,yvaD,BSU33560,0,3455
3512,yvaE,BSU33570,0,3456
3513,yvaF,BSU33580,0,3457
3514,yvaG,BSU33590,0,3458
3515,ssrA,BSU_misc_RNA_55,0,4273
3516,smpB,BSU33600,0,3459
3517,rnr,BSU33610,0,3460
3518,yvaK,BSU33620,0,3461
3519,secG,BSU33630,0,3462
3520,yvaM,BSU33640,1,3463
3521,yvzC,BSU33650,0,3464
3522,rghRA,BSU33660,1,3465
3523,rghRB,BSU33670,1,3466
3524,yvaP,BSU33680,1,3467
3525,yvaQ,BSU33690,1,3468
3526,opuBD,BSU33700,0,3469
3527,opuBC,BSU33710,0,3470
3528,opuBB,BSU33720,0,3471
3529,opuBA,BSU33730,0,3472
3530,yvaV,BSU33740,1,3473
3531,sdpA,BSU33750,1,3474
3532,sdpB,BSU33760,1,3475
3533,spbC,BSU33770,1,3476
3534,sdpI,BSU33780,0,3477
3535,sdpR,BSU33790,0,3478
3536,opuCD,BSU33800,0,3479
3537,opuCC,BSU33810,0,3480
3538,opuCB,BSU33820,0,3481
3539,opuCA,BSU33830,0,3482
3540,yvbF,BSU33840,1,3483
3541,yvbG,BSU33850,0,3484
3542,yvbH,BSU33860,1,3485
3543,yvbI,BSU33870,1,3486
3544,yvbJ,BSU33880,0,3487
3545,yvbK,BSU33890,1,3488
3546,eno,BSU33900,0,3489
3547,pgm,BSU33910,0,3490
3548,tpiA,BSU33920,0,3491
3549,pgk,BSU33930,0,3492
3550,gapA,BSU33940,0,3493
3551,cggR,BSU33950,0,3494
3552,araE,BSU33960,0,3495
3553,araR,BSU33970,1,3496
3554,yvbT,BSU33980,0,3497
3555,yvbU,BSU33990,0,3498
3556,cyeB,BSU34000,1,3499
3557,yvbW,BSU34010,0,3500
3558,,BSU_misc_RNA_56,0,4274
3559,yvbX,BSU34020,0,3501
3560,yvbY,BSU34030,0,3502
3561,yvfW,BSU34040,0,3503
3562,yvfV,BSU34050,0,3504
3563,yvfU,BSU34060,0,3505
3564,yvfT,BSU34070,0,3506
3565,yvfS,BSU34080,0,3507
3566,yvfR,BSU34090,0,3508
3567,rsbQ,BSU34100,1,3509
3568,rsbP,BSU34110,1,3510
3569,ganB,BSU34120,0,3511
3570,ganA,BSU34130,0,3512
3571,ganQ,BSU34140,0,3513
3572,ganP,BSU34150,0,3514
3573,cycB,BSU34160,0,3515
3574,ganR,BSU34170,0,3516
3575,yvfI,BSU34180,0,3517
3576,yvfH,BSU34190,1,3518
3577,sigL,BSU34200,0,3519
3578,yvfG,BSU34210,1,3520
3579,epsO,BSU34220,0,3521
3580,epsN,BSU34230,0,3522
3581,epsM,BSU34240,0,3523
3582,epsL,BSU34250,0,3524
3583,epsK,BSU34265,0,3525
3584,epsJ,BSU34280,0,3526
3585,epsI,BSU34290,0,3527
3586,epsH,BSU34300,0,3528
3587,epsG,BSU34310,0,3529
3588,epsF,BSU34320,0,3530
3589,epsE,BSU34330,0,3531
3590,epsD,BSU34340,0,3532
3591,epsC,BSU34350,0,3533
3592,epsB,BSU34360,0,3534
3593,epsA,BSU34370,0,3535
3594,slrR,BSU34380,1,3536
3595,pnbA,BSU34390,1,3537
3596,padC,BSU34400,0,3538
3597,yveG,BSU34410,0,3539
3598,yveF,BSU34420,0,3540
3599,racX,BSU34430,0,3541
3600,pbpE,BSU34440,0,3542
3601,sacB,BSU34450,1,3543
3602,levB,BSU34460,1,3544
3603,yveA,BSU34470,1,3545
3604,yvdT,BSU34480,1,3546
3605,yvdS,BSU34490,1,3547
3606,yvdR,BSU34500,1,3548
3607,yvdQ,BSU34510,0,3549
3608,yvdP,BSU34520,0,3550
3609,cotR,BSU34530,1,3551
3610,trnQ-Arg,BSU_tRNA_81,0,4289
3611,clpP,BSU34540,1,3552
3612,pgcM,BSU34550,0,3553
3613,malL,BSU34560,0,3554
3614,malK,BSU34570,0,3555
3615,yvdJ,BSU34580,0,3556
3616,mdxG,BSU34590,0,3557
3617,mdxF,BSU34600,0,3558
3618,mdxE,BSU34610,0,3559
3619,mdxD,BSU34620,0,3560
3620,mdxR,BSU34630,0,3561
3621,yvdD,BSU34640,0,3562
3622,yvdC,BSU34650,1,3563
3623,yvdB,BSU34660,0,3564
3624,yvdA,BSU34670,0,3565
3625,yvcT,BSU34680,1,3566
3626,yvcS,BSU34690,0,3567
3627,yvcR,BSU34700,0,3568
3628,yvcQ,BSU34710,0,3569
3629,yvcP,BSU34720,0,3570
3630,yvzJ,BSU34729,1,3571
3631,yvcN,BSU34730,0,3572
3632,crh,BSU34740,0,3573
3633,whiA,BSU34750,0,3574
3634,yvcK,BSU34760,0,3575
3635,yvcJ,BSU34770,0,3576
3636,yvcI,BSU34780,0,3577
3637,trxB,BSU34790,0,3578
3638,cwlO,BSU34800,0,3579
3639,yvcD,BSU34810,0,3580
3640,bmrA,BSU34820,0,3581
3641,yvzA,BSU34830,0,3582
3642,yvcB,BSU34840,0,3583
3643,yvcA,BSU34850,0,3584
3644,hisI,BSU34860,0,3585
3645,hisF,BSU34870,0,3586
3646,hisA,BSU34880,0,3587
3647,hisH,BSU34890,0,3588
3648,hisB,BSU34900,0,3589
3649,hisD,BSU34910,0,3590
3650,hisG,BSU34920,0,3591
3651,hisZ,BSU34930,0,3592
3652,yvpB,BSU34940,1,3593
3653,pelC,BSU34950,1,3594
3654,yvoF,BSU34960,0,3595
3655,ppaX,BSU34970,0,3596
3656,yvoD,BSU34980,0,3597
3657,lgt,BSU34990,0,3598
3658,hprK,BSU35000,0,3599
3659,nagA,BSU35010,1,3600
3660,nagBA,BSU35020,1,3601
3661,yvoA,BSU35030,1,3602
3662,yvnB,BSU35040,0,3603
3663,yvnA,BSU35050,1,3604
3664,cypX,BSU35060,0,3605
3665,yvmC,BSU35070,0,3606
3666,yvmB,BSU35080,1,3607
3667,yvmA,BSU35090,1,3608
3668,yvlD,BSU35100,0,3609
3669,yvlC,BSU35110,0,3610
3670,yvlB,BSU35120,0,3611
3671,yvlA,BSU35130,0,3612
3672,yvkN,BSU35140,1,3613
3673,yvzB,BSU35150,0,3614
3674,uvrA,BSU35160,0,3615
3675,uvrB,BSU35170,0,3616
3676,csbA,BSU35180,0,3617
3677,yvkC,BSU35190,1,3618
3678,yvkB,BSU35200,1,3619
3679,yvkA,BSU35210,1,3620
3680,minJ,BSU35220,0,3621
3681,swrAA,BSU35230,0,3622
3682,swrAA,BSU35239,0,3623
3683,ctpB,BSU35240,0,3624
3684,ftsX,BSU35250,0,3625
3685,ftsE,BSU35260,0,3626
3686,cccB,BSU35270,0,3627
3687,yvjA,BSU35280,0,3628
3688,prfB,BSU35290,0,3629
3689,secA,BSU35300,0,3630
3690,yvyD,BSU35310,0,3631
3691,yvzG,BSU35319,0,3632
3692,fliT,BSU35320,0,3633
3693,fliS,BSU35330,0,3634
3694,fliD,BSU35340,0,3635
3695,yvyC,BSU35350,0,3636
3696,hag,BSU35360,0,3637
3697,csrA,BSU35370,0,3638
3698,fliW,BSU35380,0,3639
3699,yviE,BSU35390,0,3640
3700,flgL,BSU35400,0,3641
3701,flgK,BSU35410,0,3642
3702,yvyG,BSU35420,0,3643
3703,flgM,BSU35430,0,3644
3704,yvyF,BSU35440,0,3645
3705,comFC,BSU35450,0,3646
3706,comFB,BSU35460,0,3647
3707,comFA,BSU35470,0,3648
3708,yviA,BSU35480,0,3649
3709,degU,BSU35490,0,3650
3710,degS,BSU35500,0,3651
3711,yvyE,BSU35510,1,3652
3712,yvhJ,BSU35520,1,3653
3713,tagO,BSU35530,0,3654
3714,tuaH,BSU35540,0,3655
3715,tuaG,BSU35550,0,3656
3716,tuaF,BSU35560,0,3657
3717,tuaE,BSU35570,0,3658
3718,tuaD,BSU35580,0,3659
3719,tuaC,BSU35590,0,3660
3720,tuaB,BSU35600,0,3661
3721,tuaA,BSU35609,0,3662
3722,tuaA,BSU35610,0,3663
3723,lytC,BSU35620,0,3664
3724,lytB,BSU35630,0,3665
3725,lytA,BSU35640,0,3666
3726,lytR,BSU35650,1,3667
3727,mnaA,BSU35660,0,3668
3728,gtaB,BSU35670,1,3669
3729,yvzH,BSU35679,0,3670
3730,ggaB,BSU35680,0,3671
3731,ggaA,BSU35690,0,3672
3732,yvzI,BSU35698,0,3673
3733,yvzE,BSU35699,1,3674
3734,tagH,BSU35700,0,3675
3735,tagG,BSU35710,0,3676
3736,tagF,BSU35720,0,3677
3737,tagE,BSU35730,0,3678
3738,tagD,BSU35740,0,3679
3739,tagA,BSU35750,1,3680
3740,tagB,BSU35760,1,3681
3741,tagC,BSU35770,1,3682
3742,lytD,BSU35780,0,3683
3743,yvyI,BSU35790,0,3684
3744,gerBA,BSU35800,1,3685
3745,gerBB,BSU35810,1,3686
3746,gerBC,BSU35820,1,3687
3747,ywtG,BSU35830,0,3688
3748,ywtF,BSU35840,1,3689
3749,ywtE,BSU35850,1,3690
3750,pgdS,BSU35860,0,3691
3751,pgsE,BSU35870,0,3692
3752,pgsA,BSU35880,0,3693
3753,pgsC,BSU35890,0,3694
3754,pgsB,BSU35900,0,3695
3755,rbsR,BSU35910,1,3696
3756,rbsK,BSU35920,1,3697
3757,rbsD,BSU35930,1,3698
3758,rbsA,BSU35940,1,3699
3759,rbsC,BSU35950,1,3700
3760,rbsB,BSU35960,1,3701
3761,ywsB,BSU35970,1,3702
3762,ywsA,BSU35980,1,3703
3763,ywrO,BSU35990,0,3704
3764,alsD,BSU36000,0,3705
3765,alsS,BSU36010,0,3706
3766,alsR,BSU36020,1,3707
3767,ywrK,BSU36030,1,3708
3768,ywrJ,BSU36040,0,3709
3769,cotB,BSU36050,0,3710
3770,cotH,BSU36060,0,3711
3771,cotG,BSU36070,1,3712
3772,ywrF,BSU36080,1,3713
3773,ywrE,BSU36090,1,3714
3774,ywrD,BSU36100,0,3715
3775,ywrC,BSU36110,1,3716
3776,ywrB,BSU36120,1,3717
3777,ywrA,BSU36130,1,3718
3778,ywqO,BSU36140,0,3719
3779,ywqN,BSU36150,0,3720
3780,ywqM,BSU36160,1,3721
3781,ywqL,BSU36170,0,3722
3782,ywqK,BSU36180,0,3723
3783,ywqJ,BSU36190,0,3724
3784,ywqI,BSU36200,0,3725
3785,ywqH,BSU36210,0,3726
3786,ywqG,BSU36220,0,3727
3787,ywqF,BSU36230,0,3728
3788,ywqE,BSU36240,0,3729
3789,ptkA,BSU36250,0,3730
3790,ywqC,BSU36260,0,3731
3791,ywzD,BSU36269,0,3732
3792,ywqB,BSU36270,1,3733
3793,ywqA,BSU36280,1,3734
3794,ywpJ,BSU36290,0,3735
3795,glcR,BSU36300,0,3736
3796,ssbB,BSU36310,0,3737
3797,ywpG,BSU36320,0,3738
3798,ywpF,BSU36330,1,3739
3799,ywpE,BSU36340,0,3740
3800,ywpD,BSU36350,1,3741
3801,mscL,BSU36360,0,3742
3802,fabZ,BSU36370,0,3743
3803,rapD,BSU36380,1,3744
3804,flhP,BSU36390,0,3745
3805,flhO,BSU36400,0,3746
3806,mbl,BSU36410,0,3747
3807,spoIIID,BSU36420,0,3748
3808,usd,BSU36430,0,3749
3809,ywoH,BSU36440,1,3750
3810,ywoG,BSU36450,1,3751
3811,ywoF,BSU36460,0,3752
3812,pucI,BSU36470,0,3753
3813,ywoD,BSU36480,0,3754
3814,ywoC,BSU36490,0,3755
3815,ywoB,BSU36500,0,3756
3816,amtB,BSU36510,1,3757
3817,glnK,BSU36520,1,3758
3818,bcrC,BSU36530,1,3759
3819,ywnJ,BSU36540,0,3760
3820,spoIIQ,BSU36550,0,3761
3821,ywnH,BSU36560,1,3762
3822,ywnG,BSU36570,1,3763
3823,ywnF,BSU36580,0,3764
3824,clsA,BSU36590,1,3765
3825,mta,BSU36600,0,3766
3826,ywnC,BSU36610,1,3767
3827,ywnB,BSU36620,0,3768
3828,ywnA,BSU36630,0,3769
3829,ureC,BSU36640,0,3770
3830,ureB,BSU36650,0,3771
3831,ureA,BSU36660,0,3772
3832,ywzE,BSU36668,0,3773
3833,ywzF,BSU36669,0,3774
3834,csbD,BSU36670,0,3775
3835,ywmF,BSU36680,0,3776
3836,rapB,BSU36690,0,3777
3837,moaA,BSU36700,0,3778
3838,fdhD,BSU36710,0,3779
3839,ywmE,BSU36720,0,3780
3840,ywmD,BSU36730,0,3781
3841,ywmC,BSU36740,0,3782
3842,spoIID,BSU36750,0,3783
3843,murAA,BSU36760,0,3784
3844,ywmB,BSU36770,0,3785
3845,ywzB,BSU36780,0,3786
3846,ywmA,BSU36790,1,3787
3847,atpC,BSU36800,0,3788
3848,atpD,BSU36810,0,3789
3849,atpG,BSU36820,0,3790
3850,atpA,BSU36830,0,3791
3851,atpH,BSU36840,0,3792
3852,atpF,BSU36850,0,3793
3853,atpE,BSU36860,0,3794
3854,atpB,BSU36870,0,3795
3855,atpI,BSU36880,0,3796
3856,upp,BSU36890,0,3797
3857,glyA,BSU36900,0,3798
3858,ywlG,BSU36910,0,3799
3859,ywlF,BSU36920,0,3800
3860,ywlE,BSU36930,0,3801
